"0.0465625"	"0.093125"	"0.1396875"	"0.18625"	"0.2328125"	"0.279375"	"0.3259375"	"0.3725"	"0.4190625"	"0.465625"	"0.5121875"	"0.55875"	"0.6053125"	"0.651875"	"0.6984375"	"0.745"	"0.7915625"	"0.838125"	"0.8846875"	"0.93125"	"0.9778125"	"1.024375"	"1.0709375"	"1.1175"	"1.1640625"	"1.210625"	"1.2571875"	"1.30375"	"1.3503125"	"1.396875"	"1.4434375"	"1.49"	"1.5365625"	"1.583125"	"1.6296875"	"1.67625"	"1.7228125"	"1.769375"	"1.8159375"	"1.8625"	"1.9090625"	"1.955625"	"2.0021875"	"2.04875"	"2.0953125"	"2.141875"	"2.1884375"	"2.235"	"2.2815625"	"2.328125"	"2.3746875"	"2.42125"	"2.4678125"	"2.514375"	"2.5609375"	"2.6075"
"279.931640625"	0.1696178913033	0.664463491296079	0.707316203231318	0.728787919844935	0.763230849394963	0.79558752794031	0.792168546643192	0.794525985192938	0.806090130431206	0.819334466354922	0.817732905858282	0.822551089051266	0.814356122923687	0.818973992699933	0.818282298848235	0.825897931085724	0.827287824107321	0.815166276208006	0.821873474095993	0.833278846169273	0.833127290097354	0.839290495064843	0.833645971360498	0.820819561005428	0.819890415088017	0.823372255764956	0.833229642649442	0.836223270534903	0.841061368416553	0.845777400364983	0.84645868131452	0.842136024864298	0.840452349504195	0.840021175735488	0.835938238757648	0.830237233504722	0.837320338361528	0.824782561959116	0.827191428998476	0.812097125831612	0.8180703887683	0.818058106604452	0.807782031513816	0.801240509536725	0.778511976874512	0.77636410822907	0.761011173675462	0.753858145627537	0.757986610633051	0.733473103101213	0.706456498048506	0.672600179573752	0.619585958055055	0.436139074876365	0.166766099551376	0
"538.330078125"	0.0195364951629632	0.560429927832011	0.628569187092895	0.628412825606601	0.740891373445455	0.772130649682449	0.758464037742366	0.831156987536682	0.854170063543968	0.853727204460945	0.890507484862066	0.878194459374803	0.874678914746745	0.887522346733127	0.900801246167577	0.905493457757675	0.93233961181812	0.931634321109518	0.917400281754361	0.956200617053919	0.945992813529172	0.947976139506134	0.929180399729033	0.954000999173414	0.944315881216414	0.954695284837299	0.976985671260123	0.973752278773792	0.980843321961665	1	0.967506082301548	0.982482908627445	0.969330015851739	0.979658483934398	0.98046456791509	0.978578858894184	0.990161391250067	0.974916914587075	0.943071456398747	0.968560478929355	0.979994560813108	0.957547912853586	0.952383648534535	0.905854589496968	0.874216322176666	0.877268100014932	0.867878898379548	0.838451360334696	0.844322973472097	0.812518544213391	0.756697017656997	0.694167218936238	0.600649116026906	0.306500073237002	0.0456152850371186	0
"796.728515625"	0.010419457863421	0.146277561484087	0.154392091223782	0.139428674157274	0.194624035278987	0.202418845889163	0.186028409732269	0.244464117824008	0.260033368964119	0.254015633384818	0.289719497225901	0.271485109230461	0.27618543662531	0.279895227287839	0.302880582895057	0.294826648762601	0.316814657112788	0.330953139540406	0.309744526360001	0.341396425644701	0.331043730548116	0.327374784908986	0.316064110352166	0.33995674771212	0.339244393306632	0.341466454180575	0.355173764037448	0.351522897586082	0.354823623547737	0.364174022016562	0.341910695183423	0.356147911653959	0.338798539076913	0.348468270058691	0.344686259431279	0.358315644619359	0.361441485910122	0.362291273303367	0.317394248396405	0.358120543327957	0.368356822556871	0.348224348574828	0.350221144824751	0.311095200712935	0.298483823574682	0.301572173475421	0.303137442906869	0.283541327486747	0.284722369136652	0.275875089512409	0.238786384985001	0.195594724104693	0.156777875997867	0.0704709032913375	0.00810478146727949	0
"1055.126953125"	0.00418548413154297	0.0425984803107437	0.0555018552739855	0.0426373140448986	0.0660889778429536	0.0738957524963767	0.0620687276869341	0.0862054572007389	0.0951423892852457	0.092056953089448	0.109781332916067	0.101546002724992	0.104523347461374	0.108361547585387	0.117766058488692	0.112654723367553	0.122891592276769	0.126671861560464	0.117944999632342	0.135851341806912	0.125999128091367	0.127447262149734	0.123080438834872	0.134392183784803	0.129150142847495	0.131801896851556	0.143983951775829	0.134755774549282	0.144237033723858	0.147549383466123	0.139804538415618	0.150076204247025	0.139314759892769	0.143034210248009	0.139232901344172	0.143571328287862	0.149530274282125	0.146166542511175	0.12685363997554	0.148227873557149	0.15007121280822	0.14195206739964	0.147299553800019	0.125050055672051	0.116702698663729	0.118685115022494	0.114743978485717	0.106684091836389	0.114627920287687	0.10591820073941	0.0856415155197359	0.0670494949055626	0.0452761107431265	0.0167496806884291	0.000649941027825473	0
"1313.525390625"	0.000868408690809466	0.0087832199982883	0.0116764009788203	0.00825810130364146	0.0164026639569263	0.0162172544709945	0.013725595376348	0.0236511906606157	0.0252362395861567	0.0239722874945952	0.0298702588242926	0.0258842482505154	0.0284254989358167	0.0274608976300546	0.0327128244879774	0.0300265592054235	0.0342860282572632	0.0391946624109411	0.0332165418781371	0.0414352911238582	0.038008720593809	0.0354595631698044	0.0353581316908581	0.0431941812429007	0.0407020665210527	0.0414701459500684	0.0448122377817047	0.0415587866147175	0.0473028320975915	0.0487046511210632	0.0425825476105148	0.0476526641590926	0.0409187468287376	0.0435829322956964	0.0431703816712038	0.0462580195078137	0.0493034151386287	0.0485893724444344	0.0371470464770904	0.0498379235005673	0.0506173443849524	0.0471194403328453	0.0485074994396796	0.0374873311707692	0.0370777782499356	0.03662895577959	0.0391768893118185	0.0341918130316086	0.0352069594618435	0.0351215462196829	0.0281699050486078	0.0212217663836967	0.0142824109827735	0.00523368882291985	0.000144822235097014	0
"1593.45703125"	0.000767302492803042	0.0104137927641486	0.0148193389864445	0.011682087708184	0.0192159127699098	0.0202901002022169	0.0191410811867903	0.0253859058093176	0.0275327345129605	0.0279664043547833	0.0311154133262203	0.0301176502000019	0.0290782988393337	0.0287986521736633	0.0306193836418007	0.0301482702525826	0.032382935078898	0.0315278811773614	0.0303894619566903	0.0350355746853685	0.0332513167685552	0.0352313381216623	0.0339022102859736	0.0329997484477033	0.0327259614612712	0.0326062761009654	0.0346803276561112	0.0354579843289487	0.0378176321484072	0.0404489524775141	0.0389521442237682	0.0439497490560947	0.0408916429158707	0.0419415758643598	0.0401921412091287	0.0389077608997891	0.0390314375241143	0.0369584753672945	0.0337679277846549	0.0347725171267849	0.0380847966967358	0.034312243361965	0.0357333013893884	0.03219513559102	0.0262362425978947	0.0262799816102457	0.0248903158109534	0.0237545114876711	0.0248005053364772	0.0199742878921987	0.0148945923576963	0.0104334756535304	0.00898978709583422	0.00143581459853932	7.04764353395622e-05	0
"1851.85546875"	0.0002111637356979	0.00450853490057862	0.00352598424343628	0.00308076796939035	0.00806663034959518	0.00717029094760398	0.00829809020562219	0.0140469020524847	0.0136601071093703	0.0134972178376068	0.0150523221863319	0.0141771040764412	0.0129144163629234	0.0113172734754604	0.0125627922236027	0.0105566680755193	0.0144300981160571	0.0175157458576795	0.013232038257517	0.0138954263414751	0.0126838383244155	0.0136581322633696	0.0104762903327047	0.0148514561801502	0.0167936755745814	0.0141720353727147	0.0161779234698469	0.0150626335855935	0.0160000274145532	0.019340800810667	0.0163121756988428	0.0212144032753101	0.0176489734785875	0.0181377194181531	0.0167244635618245	0.0155746847469482	0.0161503856276589	0.0152129240421855	0.0104851079646854	0.01411019364927	0.0159705734836228	0.0126660106629018	0.0132510208738642	0.0103720287413644	0.0104700045465659	0.00958030863083649	0.00817242872274325	0.00719602502663508	0.00667771441934107	0.00443908778728319	0.00487619686642357	0.00547018613756392	0.00581560728992964	0.000675265697308373	9.78294156255209e-05	0
"2110.25390625"	0.000413489573076421	0.00254075371065847	0.000922043701271242	0.000782882736799863	0.00468849789272268	0.00466206031436762	0.00550598228902379	0.00974556154453125	0.0101804624078984	0.00977035051048832	0.0113794563877807	0.0109247223787549	0.0103663067524877	0.00922292602394104	0.00966302874385122	0.00828355518622535	0.0101094301973067	0.0116590777050982	0.00960223958482527	0.00714274357549252	0.00764261564352844	0.00723800786698827	0.00619507318957351	0.00882855384046758	0.0098091596620363	0.00788607632615368	0.00737819882249883	0.00755808738514831	0.0042374425817605	0.00634562837996225	0.00497025095710776	0.00774545352393811	0.00498149798759358	0.00508575966909109	0.00432565674584105	0.00409663508082047	0.00583939830264202	0.005347688231726	0.00476705943409347	0.0041855429705117	0.0049780577729275	0.00457760209054462	0.00436304776533559	0.0055667893368894	0.00700987198352703	0.00604167415780443	0.00566085648324809	0.00497158624625089	0.00415568005849823	0.00430930096435652	0.0056299924164392	0.00666371157378549	0.00504206403490975	0.00129690490897953	6.477265193539e-05	0
"2368.65234375"	0.000369287916881873	0.00143959743968425	0.000477213863603622	0.000268761015937429	0.00186536103713682	0.00155068329775491	0.00162273733192814	0.00435355877342174	0.00463724150684782	0.00355916046858795	0.00492780770831666	0.0047908887970949	0.00430337943057069	0.00486645946125746	0.00537574253624897	0.00426663354498098	0.00624138326367702	0.00723534886710159	0.00565720993845214	0.00557940403517942	0.00577657732232258	0.00501478109709045	0.00429472189242744	0.00675798729958036	0.00728114623787048	0.00614558642743328	0.00704644171001076	0.00603707048653249	0.00333401527846787	0.00440760290832004	0.00299525761421493	0.00216054232910725	0.00192387827902232	0.00211855777392325	0.00224396458316634	0.00293787761172989	0.00354523785701054	0.00359844961412204	0.00334722263963917	0.0038776047938542	0.00298309739551574	0.00345650914404767	0.00369130814715834	0.00422860668316583	0.00503981716525274	0.00472043862352583	0.00488233196558269	0.00390457831078628	0.00289741810945389	0.00321915807600373	0.00340749087942246	0.00260973869339099	0.00196538320961183	0.0003044186181742	1.40195617011937e-05	0
