"0.0472878873771731"	"0.0945757747543462"	"0.141863662131519"	"0.189151549508692"	"0.236439436885865"	"0.283727324263039"	"0.331015211640212"	"0.378303099017385"	"0.425590986394558"	"0.472878873771731"	"0.520166761148904"	"0.567454648526077"	"0.61474253590325"	"0.662030423280423"	"0.709318310657596"	"0.756606198034769"	"0.803894085411943"	"0.851181972789116"	"0.898469860166289"	"0.945757747543462"	"0.993045634920635"	"1.04033352229781"	"1.08762140967498"	"1.13490929705215"	"1.18219718442933"	"1.2294850718065"	"1.27677295918367"	"1.32406084656085"	"1.37134873393802"	"1.41863662131519"	"1.46592450869237"	"1.51321239606954"	"1.56050028344671"	"1.60778817082389"	"1.65507605820106"	"1.70236394557823"	"1.7496518329554"	"1.79693972033258"	"1.84422760770975"	"1.89151549508692"	"1.9388033824641"	"1.98609126984127"	"2.03337915721844"	"2.08066704459562"	"2.12795493197279"	"2.17524281934996"	"2.22253070672714"	"2.26981859410431"
"279.931640625"	0.0092102829724613	0.0754942342392775	0.104056725847562	0.108394461190556	0.101570922869985	0.0927561860968687	0.0825802632612727	0.0815316264686043	0.0657014280631651	0.0607942699162958	0.0803112932714783	0.110253601510326	0.144490358505766	0.155725504146501	0.196086089236436	0.219697512753688	0.203138334920456	0.189737533499285	0.183409487772845	0.159199472238217	0.120813427815106	0.113939954720201	0.119422324293605	0.143344378958102	0.209725359337583	0.248533132843659	0.289819646729345	0.303812987749167	0.297045477516398	0.279863458397976	0.235996911094617	0.18529798389535	0.152304281457931	0.12879482253544	0.0860242359760212	0.0531367751351975	0.024758173348943	0.00598437144848358	0.0309032031872636	0.0501507569307093	0.0609632906453552	0.0667127250295494	0.0663226464428436	0.0631801150334117	0.0525582819070226	0.0466136073512242	0.0390387949288663	0.0338489081918531
"538.330078125"	0	0.0442986252861801	0.156288642016304	0.207001517205007	0.226310843230231	0.23601208552443	0.26797245298204	0.328614247503442	0.419142337250902	0.487054197350035	0.578938522092277	0.574358627296452	0.658527311603904	0.680298388538447	0.686110827967885	0.850722544121467	0.870787862110842	0.743615233362317	0.65751887461829	0.625440603958122	0.611261325810364	0.607778485429174	0.58988070476827	0.643666029290114	0.672838850640252	0.686983068228324	0.730185763230579	0.715623947283711	0.676959718989924	0.65394686394479	0.594626515642681	0.506148987851219	0.424556800426553	0.347626772103789	0.267157953462388	0.199771646980032	0.139130968125729	0.0910002723529984	0.101142584875834	0.0835291956297619	0.0721118519329641	0.0602105330181367	0.0503314989348541	0.0410840559796879	0.0272064219009771	0.0184311590010346	0.0135130199399717	0.0100993964986281
"796.728515625"	0	0.0348691903813093	0.0908836818631136	0.187010719232736	0.261296692662068	0.300752426614773	0.364363135461805	0.420988494546732	0.44988259153419	0.519656095132996	0.601218685098764	0.617641506816306	0.697809756561319	0.772864954553065	0.815218892668035	0.953678860476871	1	0.980856704853074	0.975445426322216	0.968067186914435	0.993389415661199	0.977171464442078	0.923256633912802	0.833286577628142	0.785554165149629	0.718945707515862	0.705330352739492	0.68322752767241	0.658501086618847	0.627868880499008	0.582877891869583	0.496648048409179	0.423259104267762	0.37424806749789	0.298806902451467	0.210443759981768	0.125528691886408	0.0499844253562449	0.0248867327386992	0.0184557879540457	0.0117130391682321	0	0	0	0	0	0	0
"1055.126953125"	0	0.00822602295384543	0.0557192887461905	0.0922886326977276	0.101205530748559	0.147108165076165	0.189320749498923	0.245420016204214	0.27647252313481	0.319134695768651	0.360364820866118	0.350538239977396	0.412405888781019	0.453589708935425	0.49150311435142	0.629159580611849	0.649190837870037	0.602735410595666	0.53484972376086	0.51140046534034	0.492609296339243	0.477703156795429	0.47666674662318	0.475213965545583	0.436762594933394	0.386169553818287	0.355953189703054	0.356543936771973	0.331639650930912	0.304183722183943	0.285168098696324	0.251330421246222	0.205414795661352	0.165016901078976	0.135689524674396	0.0874398834444897	0.0480796868431681	0.00930063637146245	0	0	0	0	0	0	0	0	0	0
"1313.525390625"	0	0.0193413041032101	0.0827227682916929	0.0694959642452147	0.0493913314109169	0.0411809356543727	0.0517597288762524	0.0364363097308619	0.0297989838374811	0.048592144182714	0.0490793825382991	0.0361756855576427	0.05819059835985	0.0523436692483541	0.0749349423351716	0.0944340348572075	0.0617492928289202	0.167233246047894	0.164710816528994	0.168741145025816	0.0931960075453053	0.094943783685883	0.114705317288163	0.0606674024592553	0.0650756490758808	0.0345887828829503	0.0233921029987971	0.0445142478909515	0.0334655522886389	0.0257202623241399	0.0280174656607121	0.0221240950805628	0.00955487608159772	0.0128333946121995	0.00837340697985355	0	0	0	0	0	0	0	0	0	0	0	0	0
"1571.923828125"	0	0.00727546641683869	0.0446611804018607	0.0349113909533782	0.0340816897365519	0.0335907162561814	0.0247330115387175	0.0332913830952769	0.0271240950671796	0.0274822134729152	0.0424485013253578	0.0427736478106405	0.0421919808151642	0.0485449745762634	0.047487904266944	0.069261372164199	0.0949261932447818	0.104386733490093	0.113229481720835	0.0861143621633364	0.103665532573706	0.0978130046717395	0.0969052689530853	0.0848403838095829	0.0717388041183457	0.0613255721105063	0.0709219797951605	0.0714073724926005	0.0703862129934504	0.0551100038554771	0.0554865788202922	0.0453283375279544	0.026693308556326	0.0235881325068857	0.0189410069080076	0	0.00668887399050453	0	0	0	0	0	0	0	0	0	0	0
"1830.322265625"	0	0.0426925178118337	0.104310117383894	0.0624178442285612	0.0459620577338363	0.0410083168080828	0.019674124010602	0.0223572210057057	0.0305068141584551	0.0181951112316964	0.00949590757167951	0.0233875486126322	0.0223239802024249	0.0101528544576316	0.0244460770426	0.0383037262488823	0.0999455229116757	0.0596843812471766	0.0896403542872584	0.0629972710695981	0.089730014803223	0.05137620663913	0.0662302152891445	0.0352676610025797	0.0157797929409074	0.0289423279553849	0.0750342435837462	0.0678948346404357	0.0379455697962873	0.0136813336565958	0.0455844350456607	0.0335342503951576	0.0183680825667138	0.0152068037579791	0.0058635958833627	0.00867520701028521	0	0.00646990790620014	0	0	0	0	0	0	0	0	0	0
"2110.25390625"	0	0.0158776807483056	0.03900537111392	0.0676799132244755	0.0536203255819175	0.0516810970903432	0.048880921645351	0.0617430664415538	0.0497356779949393	0.0511846349913371	0.0643503076721293	0.0585289895998447	0.0768831838611304	0.0723013317215944	0.109876281519855	0.144695581535188	0.157431228422822	0.150982744288732	0.148878496846544	0.162919386742817	0.162617554985862	0.152242253414188	0.140576057106494	0.142735688520511	0.11377891709019	0.0915521739041673	0.0791732237087982	0.092318989158323	0.0823249224088215	0.0918657677350102	0.0592048270920026	0.0600629813985433	0.0365419652212951	0.0200950373510465	0.0205839616341232	0.00906944354735623	0	0	0	0	0	0	0	0	0	0	0	0
"2368.65234375"	0	0	0	0	0.0262935628246138	0.00974396391763209	0.0284102956088169	0.0231919618456949	0.0325743359086223	0.0264159049945604	0.0238388690945168	0.0272383502377595	0.0155139343006289	0.0248933365757315	0.0179721636000832	0.0494700501985426	0.0290983969320668	0.0447554527321457	0.0713488015104965	0.087707800748512	0.0992293943904021	0.101536019755021	0.102485449019083	0.0938140087690065	0.0725956479616722	0.054216849881224	0.0596285810831707	0.0711864690927738	0.0555428653526999	0.0585201875576719	0.0450762033188302	0.0342224653447755	0.0163712917544849	0.0129904453386747	0.012386618728114	0	0	0	0	0	0	0	0	0	0	0	0	0
