"0.0233983333333333"	"0.0467966666666667"	"0.070195"	"0.0935933333333333"	"0.116991666666667"	"0.14039"	"0.163788333333333"	"0.187186666666667"	"0.210585"	"0.233983333333333"	"0.257381666666667"	"0.28078"	"0.304178333333333"	"0.327576666666667"	"0.350975"	"0.374373333333333"	"0.397771666666667"	"0.42117"	"0.444568333333333"	"0.467966666666667"	"0.491365"	"0.514763333333333"	"0.538161666666667"	"0.56156"	"0.584958333333333"	"0.608356666666667"	"0.631755"	"0.655153333333333"	"0.678551666666667"	"0.70195"	"0.725348333333333"	"0.748746666666667"	"0.772145"	"0.795543333333333"	"0.818941666666667"	"0.84234"	"0.865738333333333"	"0.889136666666667"	"0.912535"	"0.935933333333333"	"0.959331666666667"	"0.98273"	"1.00612833333333"	"1.02952666666667"	"1.052925"	"1.07632333333333"	"1.09972166666667"	"1.12312"	"1.14651833333333"	"1.16991666666667"	"1.193315"	"1.21671333333333"	"1.24011166666667"	"1.26351"
"150.732421875"	0	0	0	0	0	0	0	0	0.264019160102426	0.665436738981159	0.826527093530557	1	0.962133697682814	0.94391274754216	0.888833546142606	0.817292566819963	0.755558557212104	0.672756060866622	0.614315048146739	0.563566269536049	0.497816341309292	0.451906638054945	0.410369123209091	0.362343526917272	0.326140521031032	0.295129026516586	0.263047123001961	0.234734814439851	0.212918470355937	0.189222454632315	0.168054249516815	0.152765630750761	0.135617316572844	0.119823635558845	0.108660961142136	0.0964662992465887	0.0844800626936369	0.0766694601069221	0.0678534298998116	0.0590628320492696	0.0518444893906356	0.0427429790069709	0.0342531717128075	0.0285489959292788	0.0229768638823459	0.0179080713890323	0.0145360291813677	0.0113512564301921	0.00844454842278586	0.00646797792497534	0.00466915972740055	0.0031049175105301	0.00198906507543249	0
"279.931640625"	0	0	0	0	0	0	0	0	0.023291486217077	0	0	0.00393268470650457	0.00229443192045077	0.00157187020154817	0.00272710251836842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"409.130859375"	0	0	0	0	0	0	0	0	0.031341072631036	0.00394750498733437	0.00289263152151049	0.00681332051619529	0.00733107852501072	0.0074808624143375	0.00728742018736457	0.00620172380408124	0.00524425809255542	0.00437662975866134	0.00334899708358139	0.00242655674553466	0.00166915201581775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"538.330078125"	0	0	0	0	0	0	0	0	0.0864693642672816	0.019387351949039	0.0208370374892851	0.0139037923075135	0.00989266463055226	0.00545645129888566	0.00371836741745852	0.00262906508224868	0.00175792984130056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"667.529296875"	0	0	0	0	0	0	0	0	0.020876343438104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"796.728515625"	0	0	0	0	0	0	0	0	0.0109032441632013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"925.927734375"	0	0	0	0	0	0	0	0	0.00221618205931678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1055.126953125"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1184.326171875"	0	0	0	0	0	0	0	0	0.0154805835046144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
