"0.0469047619047619"	"0.0938095238095238"	"0.140714285714286"	"0.187619047619048"	"0.23452380952381"	"0.281428571428571"	"0.328333333333333"	"0.375238095238095"	"0.422142857142857"	"0.469047619047619"	"0.515952380952381"	"0.562857142857143"	"0.609761904761905"	"0.656666666666667"	"0.703571428571429"	"0.750476190476191"	"0.797380952380952"	"0.844285714285714"	"0.891190476190476"	"0.938095238095238"	"0.985"	"1.03190476190476"	"1.07880952380952"	"1.12571428571429"	"1.17261904761905"	"1.21952380952381"	"1.26642857142857"	"1.31333333333333"	"1.3602380952381"	"1.40714285714286"	"1.45404761904762"	"1.50095238095238"	"1.54785714285714"	"1.5947619047619"	"1.64166666666667"	"1.68857142857143"	"1.73547619047619"	"1.78238095238095"	"1.82928571428571"	"1.87619047619048"	"1.92309523809524"	"1.97"	"2.01690476190476"	"2.06380952380952"	"2.11071428571429"	"2.15761904761905"	"2.20452380952381"	"2.25142857142857"	"2.29833333333333"	"2.3452380952381"
"538.330078125"	0.00302554196183121	0.267945480830146	0.652284532164543	0.902251289619823	0.905444437949243	0.835667442403913	0.876586854772838	0.75851405173528	0.685370132188489	0.901914893096279	1	0.905348687188212	0.854439920124931	0.808013546498503	0.750127334729811	0.745046250868306	0.760130953238308	0.741268586237094	0.64200162099084	0.699744524764209	0.769866705375831	0.716640604774447	0.611597154345151	0.811707676551699	0.852363754346688	0.628279608764949	0.646491676928575	0.771812193186384	0.741125947616757	0.668536665004953	0.655466274804013	0.514464799715557	0.413860327025109	0.586707539574672	0.553334448357893	0.52755229631223	0.595191304422846	0.545967626993758	0.564270108957897	0.516281217862845	0.418415295231828	0.470588655623671	0.529167362820605	0.559421166097274	0.562957673401097	0.581476467558959	0.506097368383386	0.315933645622166	0.014938294865136	0.0321102280019362
"1055.126953125"	0.00266722299855673	0.0214656951068999	0.102945869239561	0.456472361706008	0.359246023390374	0.15832681789951	0.159491794075958	0.0339011299673779	0.0880466025985977	0.342331001520438	0.477938664260654	0.469234196599351	0.392990262044135	0.342006771067571	0.237415866945617	0.248662652619974	0.278254537129883	0.323631571523146	0.102374691138273	0.0853106375752233	0.163987329731171	0.167587380979003	0.0443690462484795	0.240072945764553	0.269050999043246	0.0943878802114179	0.113880656444023	0.222807782544787	0.250123918645883	0.261345586158023	0.291050060836978	0.156703041572388	0.052686377402643	0.135994073571144	0.090864079356283	0.0321420651847911	0.102202740401365	0.0499934755498473	0.0494646667469327	0.0297950176603174	0.0121163583377597	0.0547405468246084	0.0650603439470192	0.0912875839491126	0.0737200616725214	0.0977818522440359	0.0799531116071776	0.0322850586294121	0.0135538898305737	0.00438580369758449
"1571.923828125"	0.00288476650347902	0.01023499824951	0	0.0173145668500342	0.0102088072463495	0	0.00295053459785881	0.00846287899427254	0.00928202522374946	0.0434860792266405	0.0496029176561374	0.00378976404987412	0.00878782948492725	0.00780130856542785	0.0283729816440113	0.0257864589091692	0.00853992684738921	0.0142710511371581	0.00685735395429154	0.019164911008933	0.0270316480546801	0.00553838936475681	0.00809015651633055	0.0288529957417698	0.00255927397926905	0.0254355682411576	0.0088443456406469	0.0218869349903725	0.00474531014693813	0.0138109007226065	0.0320154354272049	0.0142731428001821	0.00653837038222343	0.0176813838033063	0.0104486659269371	0.0135233467175546	0.0155877521587849	0	0.018663107100858	0.00563154022128762	0.0103531531776275	0.0170576478406876	0.0159534499165871	0.0137603629383057	0.0164830757033827	0.00430501583181524	0.0106362427292292	0.0248013232411646	0.0043905021883344	0.00636317602153818
"2088.720703125"	0	0	0.00795499376241587	0.00364608187458888	0.00307702250952503	0.00721864153775619	0.00395524605809203	0	0.00394101525407369	0.00355724107004534	0	0.00439650327287242	0.00664506998835256	0	0.00581577136638237	0	0	0	0.00398824343812837	0.0070759883970997	0.00447180988324351	0.00330360225491348	0.00447606916581559	0.00677055399726233	0.00296608083517465	0.00507719933115937	0.00977277792667229	0.00654997504396296	0	0	0.00684184586059145	0	0.00633863085534679	0.00544014353126028	0.0044385287101209	0.00491295488758299	0.00339657657103709	0.00416984692099029	0.00376011698791001	0.00468002929244995	0.00343338343763546	0.00394602940950905	0.00298289462905189	0.00757653089871049	0	0.00335638398192404	0.00287018744626573	0.00509828179449285	0.00630168250339867	0.00391854663238829
"2627.05078125"	0.00460252418416711	0.0112092533263103	0.00862307774771833	0.0106423071753588	0.00689718703360615	0.0114733621366115	0.00641312870887021	0.00543132476280379	0	0.00917981769368901	0.00710120599830145	0.0147899230735724	0	0.00348117451353362	0.0114732431768492	0.00356429137122656	0.00720770097026619	0.00485717369047139	0.00646848786851284	0.00345607684822246	0.0135602538590745	0.00375030988334432	0.00428477983039976	0.0064777812960649	0	0.00609227192180316	0	0.00353111055810964	0.00284028602946487	0	0.00359728482766931	0.00505019740001017	0.00526294738802811	0.0116464001648826	0.00514670731929694	0.0153339798355564	0.00764811790374407	0.00513091604783838	0.00719039473534928	0.00766065651971268	0.00512884478352146	0.00653488958934781	0.00756061350249242	0.00581931326780747	0.00513093753675362	0	0.00925621898400629	0	0.00699696560324354	0.00337940690009993
"3143.84765625"	0.00589608219796079	0.00387435347269092	0.0217120113827709	0.00765068565014056	0.00289967630169586	0.0100342912314229	0.0131636976219049	0.00889826356005451	0.0158774528490217	0.019564567300688	0.0127975508528407	0.0185762500543252	0.0226505560522554	0.00614825525224319	0	0.00688653204474097	0.00305843060259474	0.00540955295724282	0	0.0105215833229281	0.00906956992486995	0.0106746287458168	0.010122106688196	0.00798759412874854	0.0168967275487146	0.0222088350227444	0.00676593802512377	0.0183466266314973	0.00260244382161741	0.00897297922445732	0.0138134690775635	0.0108569148537958	0.00630926461188776	0.00479109558679104	0.0080510864965486	0.0141801647272452	0.00650630116484305	0.00554955090139861	0.015426099449089	0.022227585583362	0.0165332862614347	0	0.00969213071079548	0.00973454236668904	0.0091126596213977	0.0194653145751219	0.00310872930055845	0.0112825258139929	0.00857694563677614	0.00439951067234978
"3660.64453125"	0.00726352625656039	0.0061661277324858	0	0	0.00703983731049836	0.00454999230208058	0.00800174087822016	0.00950782675683991	0.00534415119211263	0	0.00587879284582516	0.00405454715355422	0.00827522247146019	0.00471429310122781	0.0125715891406931	0.00346809652437029	0	0.00396254346158832	0.00323109902804557	0.00291212877270819	0.00428386900288347	0	0.00418337794363915	0.00711923046271587	0.00530598159259007	0	0.00287573492504528	0.00542900116491213	0.00518696382581252	0	0	0.00354865740943629	0	0.00750017505593466	0	0.00321392166348717	0.00270318989026352	0.00500422469473517	0.00434445593895937	0.00291958593201912	0.00488402490195524	0	0.00559736109508966	0.00537996801263795	0.00518304467038725	0.00696817017116703	0	0.00821896624073631	0.00452427551214049	0.00428237820058557
"4198.974609375"	0.00798039962670514	0	0	0.00331118633476133	0.00410534820051904	0	0.00876629307127987	0.00498026189591788	0.00650285945813391	0.00361578711463765	0.0048639010954114	0.00317515062864324	0.00738634004096014	0.00589126394077157	0.00698224273608871	0.00684808087514571	0	0	0.00340336859520426	0.00304468248412333	0.00257865972657599	0.00492146163340937	0	0	0	0	0.00497875255277375	0.00269829282655592	0	0	0	0	0	0.00299469389922675	0.00758901333693742	0	0.00399056368276289	0.00479825143648792	0.00446791931127236	0	0	0.0033177950323678	0.00387775494880522	0.00501744832334518	0.00403854979951065	0.00348786344437574	0.00476298461095065	0.00354482353755811	0.00614464369535391	0
"4715.771484375"	0.00282144563473417	0	0.0048817925298299	0.00300587515360253	0	0.00404603668140356	0.00393802992472414	0	0.00426556772602407	0.00376186935057295	0.00298909740912283	0	0	0	0	0	0	0.00356313767965468	0	0.00365456946788054	0.00253663272760777	0	0.00340090860450772	0	0.00373923763900269	0	0	0	0	0.00281859391450813	0	0	0.00319815087417596	0.00518258800084991	0	0	0.00266123517633183	0	0	0.00288161934314352	0	0	0.00303252695525408	0.00367672745976021	0	0.0047370088744776	0.00824852649852688	0.00879876942172846	0.00504382517531614	0
