"0.0467616701853155"	"0.093523340370631"	"0.140285010555946"	"0.187046680741262"	"0.233808350926578"	"0.280570021111893"	"0.327331691297209"	"0.374093361482524"	"0.42085503166784"	"0.467616701853155"	"0.514378372038471"	"0.561140042223786"	"0.607901712409102"	"0.654663382594417"	"0.701425052779733"	"0.748186722965048"	"0.794948393150364"	"0.841710063335679"	"0.888471733520995"	"0.93523340370631"	"0.981995073891626"	"1.02875674407694"	"1.07551841426226"	"1.12228008444757"	"1.16904175463289"	"1.2158034248182"	"1.26256509500352"	"1.30932676518883"	"1.35608843537415"	"1.40285010555947"	"1.44961177574478"	"1.4963734459301"	"1.54313511611541"	"1.58989678630073"	"1.63665845648604"	"1.68342012667136"	"1.73018179685667"	"1.77694346704199"	"1.8237051372273"	"1.87046680741262"	"1.91722847759794"	"1.96399014778325"	"2.01075181796857"	"2.05751348815388"	"2.1042751583392"	"2.15103682852451"	"2.19779849870983"	"2.24456016889514"	"2.29132183908046"	"2.33808350926578"	"2.38484517945109"	"2.43160684963641"	"2.47836851982172"	"2.52513019000704"	"2.57189186019235"	"2.61865353037767"	"2.66541520056298"	"2.7121768707483"
"279.931640625"	0	0	0	0.0941741007856634	0.263977349290248	0.282218423811205	0.291931539252169	0.311494816607637	0.339374620780723	0.361479490047655	0.373623499865331	0.383866078315335	0.388272209419534	0.388313418314879	0.392210449187697	0.397468247908228	0.401660811663376	0.402044836151954	0.4046613483859	0.405721793294643	0.407281969047908	0.407878127424418	0.414072837299682	0.416075620575964	0.415757545293767	0.419186565964714	0.430661698266012	0.428472491369829	0.427741494633539	0.429420486163153	0.427517112522454	0.426209866707409	0.424976062912121	0.419325629730972	0.412535843725217	0.407422811185117	0.398603286669019	0.393468989450714	0.390129880588223	0.382084390764412	0.375193383491031	0.366090749019898	0.35259571466517	0.335754421123184	0.319732119514425	0.301458233276087	0.27472169482267	0.238312713248017	0.195983126017046	0.154734386546775	0.11412552326759	0.0676280639783659	0.0264623712336741	0	0	0	0	0
"538.330078125"	0	0	0	0.063273393576084	0.456375146013586	0.424848196677052	0.408906591669949	0.449429401258458	0.538188128934142	0.61302021151947	0.649137548279568	0.676417581552653	0.685752624671117	0.687732007618003	0.695894646029131	0.71672861779582	0.730974031308825	0.723249769979903	0.736248606410952	0.739566370670698	0.747728071612447	0.745166099664359	0.748084274034466	0.757910803232467	0.745978305448109	0.743945996650571	0.773169898686542	0.765097691099034	0.766277519887317	0.771487894183954	0.756996413460884	0.752358924441937	0.779047885311849	0.760604472445361	0.751157741143502	0.736300154548517	0.727653981594021	0.717990787611288	0.716027847540489	0.692597720862609	0.680109644961367	0.663168194776683	0.643738781019173	0.615748820308316	0.586296957137817	0.556401005548374	0.509086204005538	0.435948049209336	0.338055878467461	0.25325438442314	0.161969479744418	0.0636295083712046	0.0114071257789433	0	0	0	0	0
"796.728515625"	0	0	0	0.0134400703113195	0.500482000750467	0.35856825768857	0.289460561057893	0.340079353310439	0.492593397809798	0.663495736464541	0.747111705353648	0.815104596928408	0.84016658932484	0.828628186766286	0.83549156653781	0.90547014479079	0.935344751091215	0.908107891207965	0.95763983974743	0.940450870540542	0.974023558098868	0.971780401749148	0.941969984795468	0.975350581478495	0.951552716568662	0.941583378578629	1	0.976662879750709	0.969429292733138	0.987310994118746	0.933886711441095	0.921288818776939	0.993369437205376	0.955989628737959	0.92426348004351	0.893436228314497	0.870497632496348	0.86120765105136	0.868264085655237	0.822919598446275	0.808925019355157	0.78263112144677	0.764751228873448	0.727023949312289	0.668894586740521	0.623705199818079	0.555739086825269	0.477235629705569	0.336352515569627	0.241548367108621	0.137306964833623	0.0386958900834012	0	0	0	0	0	0
"1055.126953125"	0	0	0	0.00994571070170578	0.219732769864391	0.143822823094152	0.086195593544298	0.105572813447698	0.183315529081463	0.276225665281471	0.321228632407319	0.358527369803355	0.368453335521319	0.357511279750745	0.366194261592037	0.405091042302006	0.422067209092342	0.40080971643376	0.43072305805103	0.419445987331578	0.435120282549433	0.431750223116495	0.406528004043018	0.422354869904364	0.403764583154476	0.404110298546204	0.439796050029316	0.427036299364026	0.420110627210674	0.428894053890222	0.395672682799055	0.395285113367007	0.444222978751464	0.422014211950854	0.403161684848666	0.374145679988044	0.375890693350359	0.366302163859699	0.375176612913855	0.354753564091961	0.345843087597076	0.33187666981725	0.327364756958204	0.310468257901653	0.284940493653184	0.269688261937666	0.234418740879232	0.198106910192266	0.123472126475489	0.0813286536780563	0.0389048790293822	0	0	0	0	0	0	0
"1313.525390625"	0	0	0	0	0.128323976718288	0.086694314906791	0.0399036964305562	0.0443390596562996	0.0853702099397638	0.146253376639514	0.190952867103244	0.219451034430294	0.232158092350761	0.224238253204293	0.225478995890777	0.260282484634069	0.279416492254337	0.255020591746601	0.279863222071814	0.273152731262942	0.28744024518497	0.284832107019294	0.257281022658288	0.277211837998157	0.259741071847916	0.249447462579648	0.289971130475765	0.277378439812356	0.277300228153928	0.282421876733295	0.251107330036507	0.251097154412773	0.302235633911008	0.290848488907825	0.274675150530888	0.248177704999183	0.244588934851486	0.239796860150927	0.242910468216081	0.226880450957105	0.217407647801834	0.211528023654419	0.206125544743679	0.199377539340813	0.175883446339927	0.167517302815504	0.139642083620198	0.10623124122536	0.0536818435219642	0.0277699795321939	0.0114668461962971	0	0	0	0	0	0	0
"1571.923828125"	0	0	0	0	0.0586456313183725	0.0342249185526728	0.0111576828732235	0.0125363497599589	0.0336684165452139	0.0743266246302719	0.104808717991721	0.130424923469514	0.138744263375821	0.13092107427801	0.13109552294808	0.16217014196433	0.179187240201417	0.157193621499258	0.178416966345702	0.170545897420505	0.184687007411369	0.180058345531497	0.15690877330576	0.174734384772136	0.155774223097764	0.154914959170341	0.186278738513331	0.170770842903263	0.171433177710051	0.178566658603709	0.146191505162086	0.143981203591374	0.193684395494439	0.188844740669312	0.171457083202363	0.147463138856366	0.140730940195546	0.13522088671862	0.13941760457979	0.124023906013929	0.115155341132844	0.107304358618748	0.103225180156555	0.0977832763762942	0.0796780016202026	0.0780823665906218	0.0597654014468233	0.0394796543141675	0.0167501430925912	0	0	0	0	0	0	0	0	0
"1830.322265625"	0	0	0	0	0.0263892479489884	0.0127135705931941	0	0	0	0.0280092810125294	0.043141210286709	0.05899491749951	0.0618024837679899	0.0553836050298921	0.0548505692604981	0.0739823699722216	0.0830526405779109	0.0689703562487796	0.0834585909282132	0.0772042080507014	0.0866556529759727	0.0850445833839033	0.0666567680270057	0.0764717912097864	0.0657162856784991	0.0674734517666595	0.0860856641264711	0.0730222241978299	0.0687410312261439	0.0780327094442292	0.0538084876516263	0.0555857527841993	0.0870192403243187	0.0848737943896062	0.0738321617504244	0.0598478613984019	0.0551478214092808	0.0525551139987176	0.0573998272658743	0.0474799221032365	0.0431264862486882	0.0410170075022193	0.0384607053483084	0.0383138404777874	0.0307176485405689	0.0295834771309692	0.0221237814180724	0.0147105673225093	0	0	0	0	0	0	0	0	0	0
"2110.25390625"	0	0	0	0	0.0210653363043431	0.0142416623215305	0	0.0128297530193702	0.0288853782399206	0.0622736145663767	0.0879189568267574	0.112154538637779	0.120884092785263	0.115921243916441	0.120203394648829	0.141326552591791	0.152434008696279	0.143916841269334	0.159967711791737	0.15815129258732	0.164558800039811	0.165597118402854	0.153001728267789	0.16952829674009	0.161112757389009	0.157992201390454	0.188138127199878	0.176720104571707	0.173493944528802	0.177431556954351	0.157892965543372	0.158729537966711	0.1859414411721	0.175935410931963	0.163092545105585	0.145748430972744	0.134452306931474	0.129958604886265	0.129347317103698	0.116704875994217	0.108753279610544	0.101326029687252	0.0915282437524764	0.0828499219705223	0.0686476911195446	0.0607099048925201	0.0437876091199333	0.0263377801408425	0.0102030873445052	0	0	0	0	0	0	0	0	0
"2368.65234375"	0	0	0	0	0.0127812354974678	0.0125310468146162	0	0	0.0178010493577214	0.0401519546171362	0.0581654219110991	0.0738001061968532	0.0803055369435191	0.0765318006880364	0.0796232016600449	0.0984498268467888	0.109505831080884	0.0991354645753367	0.112629994443686	0.109214949022547	0.115863761500936	0.115068769519926	0.101555129162931	0.116038925282707	0.105928545387729	0.103390796782481	0.126967252648816	0.117773316165089	0.116147003738501	0.120540040759667	0.10217256382945	0.101253315209992	0.128932976578293	0.119724228948302	0.107261372136486	0.0925270630842674	0.0845913785149626	0.0812707351145608	0.0814304622779707	0.0708314163947578	0.0644856668853558	0.0598224345195332	0.054431851374279	0.0492089300650822	0.0381141357042439	0.0345476208525317	0.0240734449623415	0.0135246473556969	0	0	0	0	0	0	0	0	0	0
