"0.0466630448475687"	"0.0933260896951373"	"0.139989134542706"	"0.186652179390275"	"0.233315224237843"	"0.279978269085412"	"0.326641313932981"	"0.373304358780549"	"0.419967403628118"	"0.466630448475687"	"0.513293493323255"	"0.559956538170824"	"0.606619583018392"	"0.653282627865961"	"0.69994567271353"	"0.746608717561098"	"0.793271762408667"	"0.839934807256236"	"0.886597852103804"	"0.933260896951373"	"0.979923941798942"	"1.02658698664651"	"1.07325003149408"	"1.11991307634165"	"1.16657612118922"	"1.21323916603678"	"1.25990221088435"	"1.30656525573192"	"1.35322830057949"	"1.39989134542706"	"1.44655439027463"	"1.4932174351222"	"1.53988047996977"	"1.58654352481733"	"1.6332065696649"	"1.67986961451247"	"1.72653265936004"	"1.77319570420761"	"1.81985874905518"	"1.86652179390275"	"1.91318483875031"	"1.95984788359788"	"2.00651092844545"	"2.05317397329302"	"2.09983701814059"	"2.14650006298816"	"2.19316310783573"	"2.2398261526833"	"2.28648919753086"	"2.33315224237843"	"2.379815287226"	"2.42647833207357"	"2.47314137692114"	"2.51980442176871"	"2.56646746661628"	"2.61313051146384"	"2.65979355631141"	"2.70645660115898"	"2.75311964600655"	"2.79978269085412"	"2.84644573570169"	"2.89310878054926"	"2.93977182539683"	"2.98643487024439"	"3.03309791509196"	"3.07976095993953"	"3.1264240047871"	"3.17308704963467"	"3.21975009448224"	"3.26641313932981"	"3.31307618417737"	"3.35973922902494"	"3.40640227387251"	"3.45306531872008"	"3.49972836356765"	"3.54639140841522"	"3.59305445326279"	"3.63971749811036"	"3.68638054295792"	"3.73304358780549"	"3.77970663265306"	"3.82636967750063"	"3.8730327223482"	"3.91969576719577"	"3.96635881204334"	"4.0130218568909"	"4.05968490173847"	"4.10634794658604"	"4.15301099143361"	"4.19967403628118"	"4.24633708112875"	"4.29300012597632"	"4.33966317082388"	"4.38632621567145"	"4.43298926051902"	"4.47965230536659"	"4.52631535021416"	"4.57297839506173"	"4.6196414399093"	"4.66630448475687"	"4.71296752960443"	"4.759630574452"	"4.80629361929957"	"4.85295666414714"	"4.89961970899471"	"4.94628275384228"	"4.99294579868985"	"5.03960884353741"	"5.08627188838498"	"5.13293493323255"	"5.17959797808012"	"5.22626102292769"	"5.27292406777526"	"5.31958711262283"	"5.36625015747039"	"5.41291320231796"	"5.45957624716553"	"5.5062392920131"	"5.55290233686067"	"5.59956538170824"	"5.64622842655581"	"5.69289147140338"	"5.73955451625094"	"5.78621756109851"	"5.83288060594608"	"5.87954365079365"	"5.92620669564122"	"5.97286974048879"	"6.01953278533636"	"6.06619583018392"	"6.11285887503149"	"6.15952191987906"	"6.20618496472663"	"6.2528480095742"	"6.29951105442177"	"6.34617409926934"	"6.39283714411691"	"6.43950018896447"	"6.48616323381204"	"6.53282627865961"	"6.57948932350718"	"6.62615236835475"	"6.67281541320232"	"6.71947845804989"
"279.931640625"	0.0153939487783803	1	0.876500753297444	0.763701121532273	0.667075805358393	0.585937013768734	0.516277053174249	0.451546298420323	0.393916021665347	0.342845954169674	0.300668487920448	0.265069458265257	0.235695548314123	0.212204501546635	0.191640602693333	0.174829134241395	0.158758078571362	0.145356039551353	0.13228684577351	0.120262162030502	0.108512029139311	0.097811747203617	0.0878451577632784	0.0791315945144438	0.0712478194863141	0.0631656050651101	0.0563432897420069	0.0498448086202684	0.044601527458885	0.0392732265575955	0.0349377139390791	0.0306258679079895	0.026590882113666	0.0243386601767366	0.0214563570915484	0.0185758017430798	0.0161189517427932	0.0150272606108597	0.0135459935284898	0.0120554080448147	0.0109138211272275	0.00970193217403344	0.0087355268504357	0.00744616513967707	0.00658995299718018	0.00579755984255989	0.00570778366910537	0.00532522849697832	0.00484131342602741	0.00409684712658563	0.00403534775394883	0.00350334091165868	0.00353250381278981	0.00348717274523956	0.00260952950976016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"538.330078125"	0.00371489245086712	0.154108838116853	0.140588705404891	0.133571606787495	0.126142724126223	0.11849805740844	0.109972555631839	0.101010125791817	0.0917475942043035	0.0830789351163489	0.0743013883030664	0.0670713117335166	0.0605603814219943	0.0548714176690622	0.0499422115737862	0.0453098010421283	0.0407187972027914	0.0373012429179212	0.0346701110015784	0.0316639981322108	0.0288008546802371	0.0265895174072704	0.0246057918110155	0.0224282895213903	0.0205003592262062	0.0184598111802745	0.0171392227198808	0.0158720813818158	0.0142552341005024	0.0131816343618043	0.0116908796453679	0.0107050609108067	0.00972467995393907	0.0091718578516455	0.00784415602074976	0.00751097671113089	0.00683035146370178	0.00616154084244265	0.00584238118385587	0.00495462688740476	0.00505152928367666	0.00460735573313226	0.00409433848646536	0.00363905905964011	0.00367237860471669	0.00337090509149637	0.00247131578745213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"796.728515625"	0	0.00377225775991373	0.00448237385639646	0.00511211150840925	0.00552466257869868	0.00521852457176505	0.00505018952238612	0.0046247890372956	0.00382154102459843	0.00354759143217956	0.00300990153689385	0.00286642687317249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1055.126953125"	0	0.0852778520315294	0.0670133974734397	0.0557633250388689	0.0461104494422758	0.0379752291894918	0.0308579756350371	0.0253202926604174	0.0211006785598346	0.0181177605573551	0.0155674676167427	0.0133924982256343	0.0117617287519463	0.0101496925733278	0.00842044109426135	0.00759645063644978	0.00638526819822538	0.00502610176507278	0.00449770192878892	0.00393060420657669	0.0029364546783313	0.0026732701422025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1313.525390625"	0	0.0119788757204832	0.00570764444945347	0.00309890993241738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1571.923828125"	0	0.00445844031662891	0.00449621451218222	0.00345222928699343	0.0025681970734666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1830.322265625"	0	0.0119217076226568	0.0094699970882446	0.0073154908660041	0.00620227843573303	0.00481394448572208	0.00340328315422178	0.00277485148033942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2110.25390625"	0	0.00756450848229903	0.00741140656069522	0.00442094606884955	0.00308604192158875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2368.65234375"	0	0.00637123197423427	0.00745800195064124	0.00996963540496287	0.00488396496576062	0	0.00259483269820175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
