"0.0466282923425781"	"0.0932565846851561"	"0.139884877027734"	"0.186513169370312"	"0.23314146171289"	"0.279769754055468"	"0.326398046398046"	"0.373026338740624"	"0.419654631083202"	"0.46628292342578"	"0.512911215768359"	"0.559539508110937"	"0.606167800453515"	"0.652796092796093"	"0.699424385138671"	"0.746052677481249"	"0.792680969823827"	"0.839309262166405"	"0.885937554508983"	"0.932565846851561"	"0.979194139194139"	"1.02582243153672"	"1.0724507238793"	"1.11907901622187"	"1.16570730856445"	"1.21233560090703"	"1.25896389324961"	"1.30559218559219"	"1.35222047793476"	"1.39884877027734"	"1.44547706261992"	"1.4921053549625"	"1.53873364730508"	"1.58536193964765"	"1.63199023199023"	"1.67861852433281"	"1.72524681667539"	"1.77187510901797"	"1.81850340136054"	"1.86513169370312"	"1.9117599860457"	"1.95838827838828"	"2.00501657073086"	"2.05164486307343"	"2.09827315541601"	"2.14490144775859"	"2.19152974010117"	"2.23815803244375"	"2.28478632478632"	"2.3314146171289"	"2.37804290947148"	"2.42467120181406"
"279.931640625"	0.0224033741088406	0.0756911767284692	0.206718096959521	0.355101698294363	0.417986880693811	0.468461826781126	0.435974308148013	0.47403806855418	0.563169902867193	0.612831259164103	0.608295760670759	0.576023292853136	0.607237818443936	0.611315677419797	0.622203182943287	0.664411846767676	0.6999685484983	0.716999278466235	0.757006102569402	0.775928481425012	0.813662941069818	0.797077704736729	0.862065302876949	0.889518612770391	0.893108346261773	0.927935731374573	0.916502713774222	0.941600933430015	0.986229510313868	0.99391357053231	1	0.963404996001188	0.954978278127996	0.895778142674103	0.854562572343664	0.825350712407895	0.812528366882234	0.847199877093338	0.815584708794137	0.749899905582953	0.757231383571563	0.721949655870762	0.512868583699952	0.358682639060342	0.253829695349042	0.170004014540263	0.111077816275662	0.0673527513062441	0.03383072690194	0	0	0.0211008259140284
"538.330078125"	0	0	0.0348471523937315	0.122556146187919	0.187005248894825	0.197763409364376	0.194058989421341	0.182767930057703	0.241336298820845	0.260380177997171	0.261988424705549	0.249869719816348	0.264948870928754	0.258688026928586	0.268880363340924	0.280044686606661	0.291934263069915	0.305503503358217	0.312862556684973	0.323861792951424	0.339246193784979	0.328382448565733	0.348302835327315	0.345045429448104	0.343305867311024	0.354221028481761	0.351878985814838	0.371117355141068	0.390838286613401	0.393619757648921	0.397647452804262	0.383758212812031	0.378671233623614	0.359231434743439	0.351802634557487	0.330818010187155	0.325914526217246	0.310688723886986	0.307842916938043	0.272019424897301	0.270893898597235	0.211552546729953	0.127387049881939	0.0735192584930136	0.0401232809769474	0.0193037602692199	0	0	0	0	0	0
"796.728515625"	0	0	0	0	0.0520618438636683	0.102241815610296	0.128521300018028	0.137464629112683	0.192985245296241	0.223153756667974	0.22171380923041	0.19749886025884	0.198711385816301	0.194499340205686	0.203010920701402	0.223189950200105	0.219972170543199	0.210374079188814	0.219335314265044	0.195936750615995	0.194300280036453	0.202393726224061	0.212816303828883	0.221870899902968	0.221778605311935	0.234235234266133	0.232989167123208	0.241974041175779	0.257764021901288	0.251853759005823	0.243735561881293	0.238772061052667	0.246113727453418	0.222985593748524	0.233039966086605	0.206423207290335	0.207684335921643	0.177657935521551	0.158232214069122	0.128857402982818	0.0962189689345663	0.0495358800165838	0	0	0	0	0	0	0	0	0	0
"1055.126953125"	0	0.019933283343762	0	0.0381859099548211	0.0605225151344394	0.0800947831598781	0.0809632543416779	0.0757866272134301	0.0921938698669753	0.0854225629865685	0.0733693381231613	0.0701548637243803	0.066028211227693	0.0642419384208812	0.0666052882785872	0.0683957827620929	0.0551054872522147	0.0661686714119006	0.057814330762302	0.0348962974767075	0.0469403552003061	0.0353977612708612	0.0405901791732139	0.0452873975784531	0.0487004436154023	0.0618991076661246	0.0600682321589878	0.0700885959614984	0.0702318402789563	0.0624036403567321	0.0563954613614643	0.0487793772392694	0.0493299036463002	0.0471716358363158	0.0481398941154901	0.029544872185859	0.0264323105292788	0.0214442296480171	0.0294822229556755	0.0186853477027642	0.0240895741807871	0	0	0	0	0	0	0	0	0	0	0
"1313.525390625"	0	0	0	0.0619115416942629	0.101334104945735	0.15358882749873	0.172264114900322	0.195544247909166	0.228048465087673	0.21704057502287	0.211274534919112	0.198298015842158	0.207816747095746	0.199641471105137	0.229527374412886	0.219589903025312	0.211647518010851	0.218291160340652	0.187271128759096	0.150975960559614	0.157864475679485	0.137884300419993	0.133341783025855	0.141452420543456	0.15124098296876	0.170459802496853	0.148784282039377	0.174631689942116	0.16571823705617	0.151617828990577	0.153028668955536	0.139378044701432	0.148642548090301	0.115730764870243	0.126202698943859	0.0984357940192951	0.10170398038491	0.0959695427684863	0.0942914101773639	0.0723025565790976	0.0609103488476938	0	0	0	0	0	0	0	0	0	0	0
"1571.923828125"	0	0	0	0.0336666534619104	0.10065367173145	0.0890756232743457	0.092363425956777	0.0945808817326863	0.128163298207768	0.149530889150397	0.143727681548713	0.138846927550399	0.138131992421021	0.134707417116915	0.146961847716126	0.140345011172248	0.130829587261606	0.134083318691169	0.118866904947466	0.0952832049943044	0.103973196869398	0.0947705455588593	0.0972183946506137	0.104549748760515	0.109188163961612	0.118280928051039	0.106937279390162	0.116425977532229	0.111310194368365	0.100704266484966	0.091424955845056	0.079535824894477	0.0777136954850422	0.0638160693867747	0.0694684807465396	0.0534922225906418	0.056481574552664	0.0466792695300298	0.0460715943083824	0.0294051893139776	0.0215997546925724	0	0	0	0	0	0	0	0	0	0	0
"1830.322265625"	0	0	0	0.0193305047262274	0.0395306833132503	0.0564216007962345	0.0565029999085523	0.0626877658471804	0.108087991233462	0.143905319637786	0.167036419162299	0.168729907486196	0.17705025448934	0.163398812257675	0.175299665066766	0.167928669834201	0.167900792149901	0.178987334842589	0.186667663678474	0.182170916314934	0.195235851500579	0.200980399384084	0.199798117353913	0.188549093154153	0.175457248295536	0.15641764644294	0.13480963588708	0.119558552761445	0.0860952960897348	0.0605689868996394	0.0469767103629214	0.0475370024121771	0.0548347669533044	0.0473878892325862	0.0628074901738226	0.0464912069907179	0.0525806251269523	0.0381218888399737	0.043150245407922	0.0334202115366222	0.0355014697425875	0	0	0	0	0	0	0	0	0	0	0
"2110.25390625"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238295002421426	0.0238140855860604	0.0182756042076385	0.0213012296893035	0	0.0203759293878614	0.0199158333083118	0.0238207332666675	0.0337273296319057	0.0383079769014215	0.039535348775042	0.037774645588904	0.0337066692467484	0.0297785749102764	0.0272147699972391	0.0261324100946241	0.0209810143851696	0.020323506854723	0	0	0	0	0	0	0	0	0	0	0	0	0
"2368.65234375"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204864101721843	0.0188033070245292	0.0214190029184979	0.0194910400166077	0.0278231899072986	0.0282788921029361	0.0334964437767438	0.036552714975839	0.0384569361616156	0.0397388277786171	0.0356084016832253	0.0323080528241371	0.0261887548062359	0.0220891798242269	0.0173468510429523	0	0	0	0	0	0.0190961765677995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2627.05078125"	0	0	0	0	0	0	0	0	0	0	0.0212503123334035	0.020973110156941	0.0248703153952931	0.0222137786685191	0.0263257055919887	0.0299789702844327	0.0325254036310752	0.0401516027834027	0.0452171084223648	0.0535784628804895	0.057201920311623	0.0609977672666544	0.0537518813985539	0.0415988427825193	0.0286011125410859	0.0209910297061045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2885.44921875"	0	0	0	0	0	0	0	0	0	0	0	0	0.0174660477109271	0	0	0.0177045259946282	0.0201438131350919	0.0207701050828299	0.026180848317166	0.0283915669017929	0.0323489969893343	0.0324464784359054	0.0313169506114392	0.0280135150966426	0.0239866528309186	0.0227085740046246	0.0241798444488006	0.0252104714576873	0.0284842242571371	0.0320549869664257	0.0341961531049934	0.029948294998691	0.0313066940986215	0.0269114400920962	0.025016755623029	0.0208024855992597	0.0218045311536432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3143.84765625"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3402.24609375"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3660.64453125"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3940.576171875"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4198.974609375"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
